Tick,Step,DateTime,X,Y,ID
95,95,2022-03-01T05:01:35.0000000,1,5,687fda8b-58fe-4006-9617-6c3460a159b2
96,96,2022-03-01T05:01:36.0000000,2,4,20b2d71e-2333-4c3f-954f-4da2b1a44070
96,96,2022-03-01T05:01:36.0000000,9,9,b9562772-999c-4c71-abf4-238d41a5c640
96,96,2022-03-01T05:01:36.0000000,2,10,469922c6-cc85-4a64-9d36-442638f356d6
96,96,2022-03-01T05:01:36.0000000,7,11,1172130a-286c-4dd4-b6f6-4f2ae840cb01
96,96,2022-03-01T05:01:36.0000000,1,5,3b859546-674a-454b-9565-be88f44911f9
96,96,2022-03-01T05:01:36.0000000,2,0,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
96,96,2022-03-01T05:01:36.0000000,10,4,deb1d222-41a8-4677-b59e-596879022729
96,96,2022-03-01T05:01:36.0000000,9,1,44e3c14e-cce0-4d4a-8f73-b56f60072101
96,96,2022-03-01T05:01:36.0000000,1,1,c4859179-55ad-44cd-9fa8-e14db336d3e4
96,96,2022-03-01T05:01:36.0000000,0,6,687fda8b-58fe-4006-9617-6c3460a159b2
97,97,2022-03-01T05:01:37.0000000,3,5,20b2d71e-2333-4c3f-954f-4da2b1a44070
97,97,2022-03-01T05:01:37.0000000,10,8,b9562772-999c-4c71-abf4-238d41a5c640
97,97,2022-03-01T05:01:37.0000000,1,9,469922c6-cc85-4a64-9d36-442638f356d6
97,97,2022-03-01T05:01:37.0000000,8,10,1172130a-286c-4dd4-b6f6-4f2ae840cb01
97,97,2022-03-01T05:01:37.0000000,0,6,3b859546-674a-454b-9565-be88f44911f9
97,97,2022-03-01T05:01:37.0000000,1,1,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
97,97,2022-03-01T05:01:37.0000000,11,5,deb1d222-41a8-4677-b59e-596879022729
97,97,2022-03-01T05:01:37.0000000,8,0,44e3c14e-cce0-4d4a-8f73-b56f60072101
97,97,2022-03-01T05:01:37.0000000,0,0,c4859179-55ad-44cd-9fa8-e14db336d3e4
97,97,2022-03-01T05:01:37.0000000,0,6,687fda8b-58fe-4006-9617-6c3460a159b2
98,98,2022-03-01T05:01:38.0000000,4,4,20b2d71e-2333-4c3f-954f-4da2b1a44070
98,98,2022-03-01T05:01:38.0000000,9,7,b9562772-999c-4c71-abf4-238d41a5c640
98,98,2022-03-01T05:01:38.0000000,0,10,469922c6-cc85-4a64-9d36-442638f356d6
98,98,2022-03-01T05:01:38.0000000,7,9,1172130a-286c-4dd4-b6f6-4f2ae840cb01
98,98,2022-03-01T05:01:38.0000000,1,7,3b859546-674a-454b-9565-be88f44911f9
98,98,2022-03-01T05:01:38.0000000,0,2,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
98,98,2022-03-01T05:01:38.0000000,12,4,deb1d222-41a8-4677-b59e-596879022729
98,98,2022-03-01T05:01:38.0000000,9,1,44e3c14e-cce0-4d4a-8f73-b56f60072101
98,98,2022-03-01T05:01:38.0000000,1,1,c4859179-55ad-44cd-9fa8-e14db336d3e4
98,98,2022-03-01T05:01:38.0000000,0,6,687fda8b-58fe-4006-9617-6c3460a159b2
99,99,2022-03-01T05:01:39.0000000,3,5,20b2d71e-2333-4c3f-954f-4da2b1a44070
99,99,2022-03-01T05:01:39.0000000,10,6,b9562772-999c-4c71-abf4-238d41a5c640
99,99,2022-03-01T05:01:39.0000000,1,11,469922c6-cc85-4a64-9d36-442638f356d6
99,99,2022-03-01T05:01:39.0000000,8,10,1172130a-286c-4dd4-b6f6-4f2ae840cb01
99,99,2022-03-01T05:01:39.0000000,0,6,3b859546-674a-454b-9565-be88f44911f9
99,99,2022-03-01T05:01:39.0000000,1,3,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
99,99,2022-03-01T05:01:39.0000000,13,5,deb1d222-41a8-4677-b59e-596879022729
99,99,2022-03-01T05:01:39.0000000,8,0,44e3c14e-cce0-4d4a-8f73-b56f60072101
99,99,2022-03-01T05:01:39.0000000,0,2,c4859179-55ad-44cd-9fa8-e14db336d3e4
99,99,2022-03-01T05:01:39.0000000,0,6,687fda8b-58fe-4006-9617-6c3460a159b2
100,100,2022-03-01T05:01:40.0000000,3,5,20b2d71e-2333-4c3f-954f-4da2b1a44070
100,100,2022-03-01T05:01:40.0000000,9,7,b9562772-999c-4c71-abf4-238d41a5c640
100,100,2022-03-01T05:01:40.0000000,0,12,469922c6-cc85-4a64-9d36-442638f356d6
100,100,2022-03-01T05:01:40.0000000,9,9,1172130a-286c-4dd4-b6f6-4f2ae840cb01
100,100,2022-03-01T05:01:40.0000000,1,5,3b859546-674a-454b-9565-be88f44911f9
100,100,2022-03-01T05:01:40.0000000,2,2,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
100,100,2022-03-01T05:01:40.0000000,13,5,deb1d222-41a8-4677-b59e-596879022729
100,100,2022-03-01T05:01:40.0000000,7,1,44e3c14e-cce0-4d4a-8f73-b56f60072101
100,100,2022-03-01T05:01:40.0000000,1,1,c4859179-55ad-44cd-9fa8-e14db336d3e4
100,100,2022-03-01T05:01:40.0000000,0,6,687fda8b-58fe-4006-9617-6c3460a159b2
101,101,2022-03-01T05:01:41.0000000,3,5,20b2d71e-2333-4c3f-954f-4da2b1a44070
101,101,2022-03-01T05:01:41.0000000,10,6,b9562772-999c-4c71-abf4-238d41a5c640
101,101,2022-03-01T05:01:41.0000000,1,13,469922c6-cc85-4a64-9d36-442638f356d6
101,101,2022-03-01T05:01:41.0000000,10,8,1172130a-286c-4dd4-b6f6-4f2ae840cb01
101,101,2022-03-01T05:01:41.0000000,1,5,3b859546-674a-454b-9565-be88f44911f9
101,101,2022-03-01T05:01:41.0000000,2,2,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
101,101,2022-03-01T05:01:41.0000000,13,5,deb1d222-41a8-4677-b59e-596879022729
101,101,2022-03-01T05:01:41.0000000,7,1,44e3c14e-cce0-4d4a-8f73-b56f60072101
101,101,2022-03-01T05:01:41.0000000,2,2,c4859179-55ad-44cd-9fa8-e14db336d3e4
101,101,2022-03-01T05:01:41.0000000,0,6,687fda8b-58fe-4006-9617-6c3460a159b2
102,102,2022-03-01T05:01:42.0000000,4,4,20b2d71e-2333-4c3f-954f-4da2b1a44070
102,102,2022-03-01T05:01:42.0000000,9,7,b9562772-999c-4c71-abf4-238d41a5c640
102,102,2022-03-01T05:01:42.0000000,2,14,469922c6-cc85-4a64-9d36-442638f356d6
102,102,2022-03-01T05:01:42.0000000,11,9,1172130a-286c-4dd4-b6f6-4f2ae840cb01
102,102,2022-03-01T05:01:42.0000000,1,5,3b859546-674a-454b-9565-be88f44911f9
102,102,2022-03-01T05:01:42.0000000,3,3,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
102,102,2022-03-01T05:01:42.0000000,13,5,deb1d222-41a8-4677-b59e-596879022729
102,102,2022-03-01T05:01:42.0000000,7,1,44e3c14e-cce0-4d4a-8f73-b56f60072101
102,102,2022-03-01T05:01:42.0000000,3,3,c4859179-55ad-44cd-9fa8-e14db336d3e4
102,102,2022-03-01T05:01:42.0000000,0,6,687fda8b-58fe-4006-9617-6c3460a159b2
103,103,2022-03-01T05:01:43.0000000,3,3,20b2d71e-2333-4c3f-954f-4da2b1a44070
103,103,2022-03-01T05:01:43.0000000,10,6,b9562772-999c-4c71-abf4-238d41a5c640
103,103,2022-03-01T05:01:43.0000000,3,13,469922c6-cc85-4a64-9d36-442638f356d6
103,103,2022-03-01T05:01:43.0000000,12,10,1172130a-286c-4dd4-b6f6-4f2ae840cb01
103,103,2022-03-01T05:01:43.0000000,2,4,3b859546-674a-454b-9565-be88f44911f9
103,103,2022-03-01T05:01:43.0000000,2,2,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
103,103,2022-03-01T05:01:43.0000000,13,5,deb1d222-41a8-4677-b59e-596879022729
103,103,2022-03-01T05:01:43.0000000,7,1,44e3c14e-cce0-4d4a-8f73-b56f60072101
103,103,2022-03-01T05:01:43.0000000,4,2,c4859179-55ad-44cd-9fa8-e14db336d3e4
103,103,2022-03-01T05:01:43.0000000,0,6,687fda8b-58fe-4006-9617-6c3460a159b2
104,104,2022-03-01T05:01:44.0000000,2,2,20b2d71e-2333-4c3f-954f-4da2b1a44070
104,104,2022-03-01T05:01:44.0000000,9,7,b9562772-999c-4c71-abf4-238d41a5c640
104,104,2022-03-01T05:01:44.0000000,2,14,469922c6-cc85-4a64-9d36-442638f356d6
104,104,2022-03-01T05:01:44.0000000,11,11,1172130a-286c-4dd4-b6f6-4f2ae840cb01
104,104,2022-03-01T05:01:44.0000000,3,3,3b859546-674a-454b-9565-be88f44911f9
104,104,2022-03-01T05:01:44.0000000,1,3,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
104,104,2022-03-01T05:01:44.0000000,12,4,deb1d222-41a8-4677-b59e-596879022729
104,104,2022-03-01T05:01:44.0000000,7,1,44e3c14e-cce0-4d4a-8f73-b56f60072101
104,104,2022-03-01T05:01:44.0000000,4,2,c4859179-55ad-44cd-9fa8-e14db336d3e4
104,104,2022-03-01T05:01:44.0000000,1,7,687fda8b-58fe-4006-9617-6c3460a159b2
105,105,2022-03-01T05:01:45.0000000,2,2,20b2d71e-2333-4c3f-954f-4da2b1a44070
105,105,2022-03-01T05:01:45.0000000,8,6,b9562772-999c-4c71-abf4-238d41a5c640
105,105,2022-03-01T05:01:45.0000000,3,15,469922c6-cc85-4a64-9d36-442638f356d6
105,105,2022-03-01T05:01:45.0000000,10,12,1172130a-286c-4dd4-b6f6-4f2ae840cb01
105,105,2022-03-01T05:01:45.0000000,2,4,3b859546-674a-454b-9565-be88f44911f9
105,105,2022-03-01T05:01:45.0000000,2,2,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
105,105,2022-03-01T05:01:45.0000000,11,5,deb1d222-41a8-4677-b59e-596879022729
105,105,2022-03-01T05:01:45.0000000,7,1,44e3c14e-cce0-4d4a-8f73-b56f60072101
105,105,2022-03-01T05:01:45.0000000,4,2,c4859179-55ad-44cd-9fa8-e14db336d3e4
105,105,2022-03-01T05:01:45.0000000,1,7,687fda8b-58fe-4006-9617-6c3460a159b2
106,106,2022-03-01T05:01:46.0000000,2,2,20b2d71e-2333-4c3f-954f-4da2b1a44070
106,106,2022-03-01T05:01:46.0000000,7,7,b9562772-999c-4c71-abf4-238d41a5c640
106,106,2022-03-01T05:01:46.0000000,4,14,469922c6-cc85-4a64-9d36-442638f356d6
106,106,2022-03-01T05:01:46.0000000,9,13,1172130a-286c-4dd4-b6f6-4f2ae840cb01
106,106,2022-03-01T05:01:46.0000000,1,3,3b859546-674a-454b-9565-be88f44911f9
106,106,2022-03-01T05:01:46.0000000,1,3,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
106,106,2022-03-01T05:01:46.0000000,12,4,deb1d222-41a8-4677-b59e-596879022729
106,106,2022-03-01T05:01:46.0000000,8,0,44e3c14e-cce0-4d4a-8f73-b56f60072101
106,106,2022-03-01T05:01:46.0000000,3,3,c4859179-55ad-44cd-9fa8-e14db336d3e4
106,106,2022-03-01T05:01:46.0000000,1,7,687fda8b-58fe-4006-9617-6c3460a159b2
107,107,2022-03-01T05:01:47.0000000,3,3,20b2d71e-2333-4c3f-954f-4da2b1a44070
107,107,2022-03-01T05:01:47.0000000,7,7,b9562772-999c-4c71-abf4-238d41a5c640
107,107,2022-03-01T05:01:47.0000000,5,13,469922c6-cc85-4a64-9d36-442638f356d6
107,107,2022-03-01T05:01:47.0000000,8,14,1172130a-286c-4dd4-b6f6-4f2ae840cb01
107,107,2022-03-01T05:01:47.0000000,0,2,3b859546-674a-454b-9565-be88f44911f9
107,107,2022-03-01T05:01:47.0000000,0,2,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
107,107,2022-03-01T05:01:47.0000000,11,5,deb1d222-41a8-4677-b59e-596879022729
107,107,2022-03-01T05:01:47.0000000,8,0,44e3c14e-cce0-4d4a-8f73-b56f60072101
107,107,2022-03-01T05:01:47.0000000,2,4,c4859179-55ad-44cd-9fa8-e14db336d3e4
107,107,2022-03-01T05:01:47.0000000,1,7,687fda8b-58fe-4006-9617-6c3460a159b2
108,108,2022-03-01T05:01:48.0000000,2,2,20b2d71e-2333-4c3f-954f-4da2b1a44070
108,108,2022-03-01T05:01:48.0000000,7,7,b9562772-999c-4c71-abf4-238d41a5c640
108,108,2022-03-01T05:01:48.0000000,4,12,469922c6-cc85-4a64-9d36-442638f356d6
108,108,2022-03-01T05:01:48.0000000,8,14,1172130a-286c-4dd4-b6f6-4f2ae840cb01
108,108,2022-03-01T05:01:48.0000000,0,2,3b859546-674a-454b-9565-be88f44911f9
108,108,2022-03-01T05:01:48.0000000,0,2,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
108,108,2022-03-01T05:01:48.0000000,11,5,deb1d222-41a8-4677-b59e-596879022729
108,108,2022-03-01T05:01:48.0000000,9,1,44e3c14e-cce0-4d4a-8f73-b56f60072101
108,108,2022-03-01T05:01:48.0000000,3,5,c4859179-55ad-44cd-9fa8-e14db336d3e4
108,108,2022-03-01T05:01:48.0000000,1,7,687fda8b-58fe-4006-9617-6c3460a159b2
109,109,2022-03-01T05:01:49.0000000,1,1,20b2d71e-2333-4c3f-954f-4da2b1a44070
109,109,2022-03-01T05:01:49.0000000,7,7,b9562772-999c-4c71-abf4-238d41a5c640
109,109,2022-03-01T05:01:49.0000000,4,12,469922c6-cc85-4a64-9d36-442638f356d6
109,109,2022-03-01T05:01:49.0000000,9,13,1172130a-286c-4dd4-b6f6-4f2ae840cb01
109,109,2022-03-01T05:01:49.0000000,0,2,3b859546-674a-454b-9565-be88f44911f9
109,109,2022-03-01T05:01:49.0000000,0,2,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
109,109,2022-03-01T05:01:49.0000000,10,4,deb1d222-41a8-4677-b59e-596879022729
109,109,2022-03-01T05:01:49.0000000,8,0,44e3c14e-cce0-4d4a-8f73-b56f60072101
109,109,2022-03-01T05:01:49.0000000,3,5,c4859179-55ad-44cd-9fa8-e14db336d3e4
109,109,2022-03-01T05:01:49.0000000,1,7,687fda8b-58fe-4006-9617-6c3460a159b2
110,110,2022-03-01T05:01:50.0000000,2,0,20b2d71e-2333-4c3f-954f-4da2b1a44070
110,110,2022-03-01T05:01:50.0000000,7,7,b9562772-999c-4c71-abf4-238d41a5c640
110,110,2022-03-01T05:01:50.0000000,3,13,469922c6-cc85-4a64-9d36-442638f356d6
110,110,2022-03-01T05:01:50.0000000,10,12,1172130a-286c-4dd4-b6f6-4f2ae840cb01
110,110,2022-03-01T05:01:50.0000000,0,2,3b859546-674a-454b-9565-be88f44911f9
110,110,2022-03-01T05:01:50.0000000,0,2,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
110,110,2022-03-01T05:01:50.0000000,11,3,deb1d222-41a8-4677-b59e-596879022729
110,110,2022-03-01T05:01:50.0000000,7,1,44e3c14e-cce0-4d4a-8f73-b56f60072101
110,110,2022-03-01T05:01:50.0000000,3,5,c4859179-55ad-44cd-9fa8-e14db336d3e4
110,110,2022-03-01T05:01:50.0000000,1,7,687fda8b-58fe-4006-9617-6c3460a159b2
111,111,2022-03-01T05:01:51.0000000,2,0,20b2d71e-2333-4c3f-954f-4da2b1a44070
111,111,2022-03-01T05:01:51.0000000,8,6,b9562772-999c-4c71-abf4-238d41a5c640
111,111,2022-03-01T05:01:51.0000000,4,14,469922c6-cc85-4a64-9d36-442638f356d6
111,111,2022-03-01T05:01:51.0000000,9,13,1172130a-286c-4dd4-b6f6-4f2ae840cb01
111,111,2022-03-01T05:01:51.0000000,1,3,3b859546-674a-454b-9565-be88f44911f9
111,111,2022-03-01T05:01:51.0000000,0,2,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
111,111,2022-03-01T05:01:51.0000000,10,4,deb1d222-41a8-4677-b59e-596879022729
111,111,2022-03-01T05:01:51.0000000,7,1,44e3c14e-cce0-4d4a-8f73-b56f60072101
111,111,2022-03-01T05:01:51.0000000,4,4,c4859179-55ad-44cd-9fa8-e14db336d3e4
111,111,2022-03-01T05:01:51.0000000,1,7,687fda8b-58fe-4006-9617-6c3460a159b2
112,112,2022-03-01T05:01:52.0000000,2,0,20b2d71e-2333-4c3f-954f-4da2b1a44070
112,112,2022-03-01T05:01:52.0000000,9,5,b9562772-999c-4c71-abf4-238d41a5c640
112,112,2022-03-01T05:01:52.0000000,5,13,469922c6-cc85-4a64-9d36-442638f356d6
112,112,2022-03-01T05:01:52.0000000,8,14,1172130a-286c-4dd4-b6f6-4f2ae840cb01
112,112,2022-03-01T05:01:52.0000000,2,4,3b859546-674a-454b-9565-be88f44911f9
112,112,2022-03-01T05:01:52.0000000,0,2,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
112,112,2022-03-01T05:01:52.0000000,11,3,deb1d222-41a8-4677-b59e-596879022729
112,112,2022-03-01T05:01:52.0000000,7,1,44e3c14e-cce0-4d4a-8f73-b56f60072101
112,112,2022-03-01T05:01:52.0000000,3,3,c4859179-55ad-44cd-9fa8-e14db336d3e4
112,112,2022-03-01T05:01:52.0000000,1,7,687fda8b-58fe-4006-9617-6c3460a159b2
113,113,2022-03-01T05:01:53.0000000,2,0,20b2d71e-2333-4c3f-954f-4da2b1a44070
113,113,2022-03-01T05:01:53.0000000,10,6,b9562772-999c-4c71-abf4-238d41a5c640
113,113,2022-03-01T05:01:53.0000000,6,14,469922c6-cc85-4a64-9d36-442638f356d6
113,113,2022-03-01T05:01:53.0000000,9,15,1172130a-286c-4dd4-b6f6-4f2ae840cb01
113,113,2022-03-01T05:01:53.0000000,3,3,3b859546-674a-454b-9565-be88f44911f9
113,113,2022-03-01T05:01:53.0000000,0,2,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
113,113,2022-03-01T05:01:53.0000000,12,2,deb1d222-41a8-4677-b59e-596879022729
113,113,2022-03-01T05:01:53.0000000,7,1,44e3c14e-cce0-4d4a-8f73-b56f60072101
113,113,2022-03-01T05:01:53.0000000,2,4,c4859179-55ad-44cd-9fa8-e14db336d3e4
113,113,2022-03-01T05:01:53.0000000,0,6,687fda8b-58fe-4006-9617-6c3460a159b2
114,114,2022-03-01T05:01:54.0000000,2,0,20b2d71e-2333-4c3f-954f-4da2b1a44070
114,114,2022-03-01T05:01:54.0000000,9,5,b9562772-999c-4c71-abf4-238d41a5c640
114,114,2022-03-01T05:01:54.0000000,5,13,469922c6-cc85-4a64-9d36-442638f356d6
114,114,2022-03-01T05:01:54.0000000,8,16,1172130a-286c-4dd4-b6f6-4f2ae840cb01
114,114,2022-03-01T05:01:54.0000000,4,4,3b859546-674a-454b-9565-be88f44911f9
114,114,2022-03-01T05:01:54.0000000,0,2,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
114,114,2022-03-01T05:01:54.0000000,13,3,deb1d222-41a8-4677-b59e-596879022729
114,114,2022-03-01T05:01:54.0000000,8,0,44e3c14e-cce0-4d4a-8f73-b56f60072101
114,114,2022-03-01T05:01:54.0000000,3,5,c4859179-55ad-44cd-9fa8-e14db336d3e4
114,114,2022-03-01T05:01:54.0000000,1,5,687fda8b-58fe-4006-9617-6c3460a159b2
115,115,2022-03-01T05:01:55.0000000,1,1,20b2d71e-2333-4c3f-954f-4da2b1a44070
115,115,2022-03-01T05:01:55.0000000,8,4,b9562772-999c-4c71-abf4-238d41a5c640
115,115,2022-03-01T05:01:55.0000000,5,13,469922c6-cc85-4a64-9d36-442638f356d6
115,115,2022-03-01T05:01:55.0000000,9,15,1172130a-286c-4dd4-b6f6-4f2ae840cb01
115,115,2022-03-01T05:01:55.0000000,3,3,3b859546-674a-454b-9565-be88f44911f9
115,115,2022-03-01T05:01:55.0000000,1,3,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
115,115,2022-03-01T05:01:55.0000000,14,2,deb1d222-41a8-4677-b59e-596879022729
115,115,2022-03-01T05:01:55.0000000,9,1,44e3c14e-cce0-4d4a-8f73-b56f60072101
115,115,2022-03-01T05:01:55.0000000,2,4,c4859179-55ad-44cd-9fa8-e14db336d3e4
115,115,2022-03-01T05:01:55.0000000,0,6,687fda8b-58fe-4006-9617-6c3460a159b2
116,116,2022-03-01T05:01:56.0000000,2,0,20b2d71e-2333-4c3f-954f-4da2b1a44070
116,116,2022-03-01T05:01:56.0000000,7,5,b9562772-999c-4c71-abf4-238d41a5c640
116,116,2022-03-01T05:01:56.0000000,5,13,469922c6-cc85-4a64-9d36-442638f356d6
116,116,2022-03-01T05:01:56.0000000,8,16,1172130a-286c-4dd4-b6f6-4f2ae840cb01
116,116,2022-03-01T05:01:56.0000000,2,4,3b859546-674a-454b-9565-be88f44911f9
116,116,2022-03-01T05:01:56.0000000,0,4,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
116,116,2022-03-01T05:01:56.0000000,13,3,deb1d222-41a8-4677-b59e-596879022729
116,116,2022-03-01T05:01:56.0000000,9,1,44e3c14e-cce0-4d4a-8f73-b56f60072101
116,116,2022-03-01T05:01:56.0000000,1,3,c4859179-55ad-44cd-9fa8-e14db336d3e4
116,116,2022-03-01T05:01:56.0000000,0,6,687fda8b-58fe-4006-9617-6c3460a159b2
117,117,2022-03-01T05:01:57.0000000,2,0,20b2d71e-2333-4c3f-954f-4da2b1a44070
117,117,2022-03-01T05:01:57.0000000,8,6,b9562772-999c-4c71-abf4-238d41a5c640
117,117,2022-03-01T05:01:57.0000000,4,14,469922c6-cc85-4a64-9d36-442638f356d6
117,117,2022-03-01T05:01:57.0000000,9,15,1172130a-286c-4dd4-b6f6-4f2ae840cb01
117,117,2022-03-01T05:01:57.0000000,3,5,3b859546-674a-454b-9565-be88f44911f9
117,117,2022-03-01T05:01:57.0000000,1,5,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
117,117,2022-03-01T05:01:57.0000000,12,4,deb1d222-41a8-4677-b59e-596879022729
117,117,2022-03-01T05:01:57.0000000,10,0,44e3c14e-cce0-4d4a-8f73-b56f60072101
117,117,2022-03-01T05:01:57.0000000,2,2,c4859179-55ad-44cd-9fa8-e14db336d3e4
117,117,2022-03-01T05:01:57.0000000,0,6,687fda8b-58fe-4006-9617-6c3460a159b2
118,118,2022-03-01T05:01:58.0000000,2,0,20b2d71e-2333-4c3f-954f-4da2b1a44070
118,118,2022-03-01T05:01:58.0000000,7,5,b9562772-999c-4c71-abf4-238d41a5c640
118,118,2022-03-01T05:01:58.0000000,3,13,469922c6-cc85-4a64-9d36-442638f356d6
118,118,2022-03-01T05:01:58.0000000,8,16,1172130a-286c-4dd4-b6f6-4f2ae840cb01
118,118,2022-03-01T05:01:58.0000000,4,4,3b859546-674a-454b-9565-be88f44911f9
118,118,2022-03-01T05:01:58.0000000,0,6,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
118,118,2022-03-01T05:01:58.0000000,13,3,deb1d222-41a8-4677-b59e-596879022729
118,118,2022-03-01T05:01:58.0000000,10,0,44e3c14e-cce0-4d4a-8f73-b56f60072101
118,118,2022-03-01T05:01:58.0000000,1,1,c4859179-55ad-44cd-9fa8-e14db336d3e4
118,118,2022-03-01T05:01:58.0000000,0,6,687fda8b-58fe-4006-9617-6c3460a159b2
119,119,2022-03-01T05:01:59.0000000,2,0,20b2d71e-2333-4c3f-954f-4da2b1a44070
119,119,2022-03-01T05:01:59.0000000,8,6,b9562772-999c-4c71-abf4-238d41a5c640
119,119,2022-03-01T05:01:59.0000000,2,14,469922c6-cc85-4a64-9d36-442638f356d6
119,119,2022-03-01T05:01:59.0000000,9,15,1172130a-286c-4dd4-b6f6-4f2ae840cb01
119,119,2022-03-01T05:01:59.0000000,3,5,3b859546-674a-454b-9565-be88f44911f9
119,119,2022-03-01T05:01:59.0000000,0,6,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
119,119,2022-03-01T05:01:59.0000000,12,2,deb1d222-41a8-4677-b59e-596879022729
119,119,2022-03-01T05:01:59.0000000,10,0,44e3c14e-cce0-4d4a-8f73-b56f60072101
119,119,2022-03-01T05:01:59.0000000,2,2,c4859179-55ad-44cd-9fa8-e14db336d3e4
119,119,2022-03-01T05:01:59.0000000,0,6,687fda8b-58fe-4006-9617-6c3460a159b2
120,120,2022-03-01T05:02:00.0000000,2,0,20b2d71e-2333-4c3f-954f-4da2b1a44070
120,120,2022-03-01T05:02:00.0000000,7,7,b9562772-999c-4c71-abf4-238d41a5c640
120,120,2022-03-01T05:02:00.0000000,1,15,469922c6-cc85-4a64-9d36-442638f356d6
120,120,2022-03-01T05:02:00.0000000,10,16,1172130a-286c-4dd4-b6f6-4f2ae840cb01
120,120,2022-03-01T05:02:00.0000000,2,4,3b859546-674a-454b-9565-be88f44911f9
120,120,2022-03-01T05:02:00.0000000,1,7,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
120,120,2022-03-01T05:02:00.0000000,11,3,deb1d222-41a8-4677-b59e-596879022729
120,120,2022-03-01T05:02:00.0000000,10,0,44e3c14e-cce0-4d4a-8f73-b56f60072101
120,120,2022-03-01T05:02:00.0000000,3,3,c4859179-55ad-44cd-9fa8-e14db336d3e4
120,120,2022-03-01T05:02:00.0000000,0,6,687fda8b-58fe-4006-9617-6c3460a159b2
121,121,2022-03-01T05:02:01.0000000,1,1,20b2d71e-2333-4c3f-954f-4da2b1a44070
121,121,2022-03-01T05:02:01.0000000,7,7,b9562772-999c-4c71-abf4-238d41a5c640
121,121,2022-03-01T05:02:01.0000000,2,14,469922c6-cc85-4a64-9d36-442638f356d6
121,121,2022-03-01T05:02:01.0000000,9,17,1172130a-286c-4dd4-b6f6-4f2ae840cb01
121,121,2022-03-01T05:02:01.0000000,1,3,3b859546-674a-454b-9565-be88f44911f9
121,121,2022-03-01T05:02:01.0000000,0,8,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
121,121,2022-03-01T05:02:01.0000000,10,4,deb1d222-41a8-4677-b59e-596879022729
121,121,2022-03-01T05:02:01.0000000,10,0,44e3c14e-cce0-4d4a-8f73-b56f60072101
121,121,2022-03-01T05:02:01.0000000,2,2,c4859179-55ad-44cd-9fa8-e14db336d3e4
121,121,2022-03-01T05:02:01.0000000,1,7,687fda8b-58fe-4006-9617-6c3460a159b2
122,122,2022-03-01T05:02:02.0000000,0,0,20b2d71e-2333-4c3f-954f-4da2b1a44070
122,122,2022-03-01T05:02:02.0000000,8,6,b9562772-999c-4c71-abf4-238d41a5c640
122,122,2022-03-01T05:02:02.0000000,1,15,469922c6-cc85-4a64-9d36-442638f356d6
122,122,2022-03-01T05:02:02.0000000,10,18,1172130a-286c-4dd4-b6f6-4f2ae840cb01
122,122,2022-03-01T05:02:02.0000000,0,4,3b859546-674a-454b-9565-be88f44911f9
122,122,2022-03-01T05:02:02.0000000,0,8,d7b4c90c-7ff0-4e5b-b126-ae6d7f0eca0f
122,122,2022-03-01T05:02:02.0000000,9,5,deb1d222-41a8-4677-b59e-596879022729
122,122,2022-03-01T05:02:02.0000000,10,0,44e3c14e-cce0-4d4a-8f73-b56f60072101
122,122,2022-03-01T05:02:02.0000000,2,2,c4859179-55ad-44cd-9fa8-e14db336d3e4
122,122,2022-03-01T05:02:02.0000000,0,8,687fda8b-58fe-4006-9617-6c3460a159b2
123,123,2022-03-01T05:02:03.0000000,0,0,20b2d71e-2333-4c3f-954f-4da2b1a44070
123,123,2022-03-01T05:02:03.0000000,7,7,b9562772-999c-4c71-abf4-238d41a5c640
123,123,2022-03-01T05:02:03.0000000,0,14,469922c6-cc85-4a64-9d36-442638f356d6
